Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber
0.000164912, 9.5884e-05, 6.7759e-05, 2.4e-06, 579, 777, 7
0.000272774, 0.000154785, 0.000115701, 4.265e-06, 608, 728, 9
0.000180298, 0.000121784, 5.5086e-05, 2.833e-06, 605, 1030, 11
0.000276568, 0.000165486, 0.000108988, 2.664e-06, 582, 1005, 7
0.000287597, 0.000197833, 8.8027e-05, 2.649e-06, 606, 958, 9
0.02405, 8.7387e-05, 5.1825e-05, 2.008e-06, 591, 893, 8
0.000197146, 0.000116165, 7.9415e-05, 3.09e-06, 599, 808, 10
0.000282992, 0.000171929, 0.000110077, 5.819e-06, 564, 663, 5
0.000101292, 5.7535e-05, 4.2757e-05, 1.114e-06, 541, 612, 4
0.000202843, 0.000122056, 7.9914e-05, 2.464e-06, 529, 815, 10
0.000148223, 8.9723e-05, 5.656e-05, 1.037e-06, 527, 624, 3
0.0294323, 6.6762e-05, 4.1986e-05, 1.323e-06, 510, 653, 6
0.000116068, 7.1248e-05, 4.404e-05, 2.014e-06, 513, 659, 7
0.000400569, 0.000153013, 0.000243353, 1.0284e-05, 527, 622, 10
0.000286105, 0.000131208, 0.000154119, 1.1819e-05, 515, 642, 12
0.000164272, 9.5541e-05, 6.7843e-05, 2.791e-06, 508, 548, 6
0.000199676, 0.000121548, 7.732e-05, 1.514e-06, 511, 601, 4
0.000180857, 0.000112628, 6.5983e-05, 2.209e-06, 507, 836, 6
0.000106294, 6.5627e-05, 3.9543e-05, 1.254e-06, 500, 733, 7
0.000177635, 0.000108369, 6.7766e-05, 2.192e-06, 500, 631, 9
0.000201387, 0.000118328, 8.1421e-05, 2.155e-06, 514, 714, 6
0.000256655, 0.000129354, 0.00012592, 3.771e-06, 533, 627, 5
0.000134485, 8.698e-05, 4.6523e-05, 8.53e-07, 530, 495, 2
0.022551, 7.8491e-05, 3.9586e-05, 2.631e-06, 575, 507, 10
0.000106078, 6.5804e-05, 3.9335e-05, 2.008e-06, 581, 649, 8
0.00217064, 7.6125e-05, 5.4841e-05, 2.289e-06, 617, 717, 5
0.000166662, 0.000109561, 5.6329e-05, 1.489e-06, 656, 708, 6
0.000415087, 0.00018077, 0.000232271, 9.092e-06, 641, 843, 11
0.00297763, 0.000152698, 0.000143843, 5.658e-06, 665, 1190, 12
0.000324262, 0.000196849, 0.000125783, 9.821e-06, 676, 1542, 16
0.000269755, 0.000127494, 0.000141188, 5.186e-06, 701, 1967, 22
0.000287437, 0.000153352, 0.000133038, 9.015e-06, 718, 2014, 18
0.000317017, 0.000184858, 0.000131098, 5.36e-06, 714, 1913, 20
0.00054232, 0.000288141, 0.000250206, 1.2139e-05, 699, 2140, 14
0.000333476, 0.000190295, 0.000142205, 4.201e-06, 736, 2293, 14
0.000374213, 0.000221057, 0.000151922, 3.99e-06, 727, 2481, 18
0.000420485, 0.000236109, 0.000182994, 6.167e-06, 713, 2592, 26
0.00047276, 0.000219448, 0.000251399, 9.525e-06, 715, 2485, 23
0.00124789, 0.000499193, 0.000745404, 2.6265e-05, 732, 2657, 24
0.000574395, 0.000327566, 0.000244546, 4.772e-06, 716, 2681, 14
0.000222429, 0.000124057, 9.7332e-05, 3.955e-06, 722, 2229, 14
0.000392381, 0.00024732, 0.000142356, 4.8e-06, 706, 2171, 17
0.00032506, 0.000192818, 0.00013106, 3.15e-06, 698, 2303, 15
0.000328306, 0.00019092, 0.000136449, 3.039e-06, 694, 1785, 12
0.000227811, 0.000132745, 9.3071e-05, 2.93e-06, 718, 1878, 13
0.000277018, 0.000144457, 0.00013117, 3.045e-06, 719, 2336, 15
0.000456988, 0.00028674, 0.000169123, 4.19e-06, 716, 2348, 16
0.000239852, 0.000136409, 0.00010192, 2.075e-06, 707, 2148, 9
0.000442285, 0.000233055, 0.000206486, 6.065e-06, 702, 1624, 15
0.000177489, 9.972e-05, 7.7182e-05, 3.488e-06, 707, 1172, 15
0.000173318, 0.000100183, 7.2229e-05, 2.545e-06, 665, 1498, 9
0.00031325, 0.000175486, 0.000136711, 3.238e-06, 673, 1498, 9
0.000242553, 0.00014712, 9.4499e-05, 2.157e-06, 671, 1277, 8
0.000254609, 0.000143086, 0.000110705, 1.564e-06, 661, 1184, 6
0.000146116, 9.2093e-05, 5.2965e-05, 1.473e-06, 648, 1208, 8
0.000330057, 0.000200039, 0.000119465, 3.636e-06, 666, 1406, 10
0.000277457, 0.000159287, 0.000117319, 2.085e-06, 658, 1560, 8
0.000271457, 0.000158101, 0.000112521, 2.292e-06, 655, 1519, 8
0.00031729, 0.000192615, 0.000123605, 2.527e-06, 667, 1667, 7
0.000457254, 0.000208887, 0.000247612, 5.466e-06, 682, 1781, 10
0.000221, 0.000125052, 9.5032e-05, 2.719e-06, 702, 1987, 13
0.000289515, 0.000148704, 0.000139233, 2.415e-06, 693, 1894, 9
0.000334054, 0.000183222, 0.000149212, 1.291e-06, 697, 2040, 5
0.000450183, 0.000312892, 0.000135386, 3.787e-06, 715, 2152, 14
0.000337386, 0.000201378, 0.000134908, 3.206e-06, 713, 2390, 14
0.000384503, 0.000225696, 0.000157481, 3.091e-06, 709, 2547, 12
0.000232739, 0.000129862, 0.000101906, 4.763e-06, 703, 2571, 22
0.000402864, 0.000215137, 0.000186134, 4.044e-06, 719, 2809, 18
0.000385282, 0.000229015, 0.000154032, 5.214e-06, 719, 2790, 24
0.000408252, 0.000222376, 0.000184643, 7.771e-06, 704, 2812, 34
0.00053652, 0.000377136, 0.000155809, 5.554e-06, 700, 2732, 26
0.000758674, 0.000525629, 0.000227878, 8.122e-06, 692, 2633, 21
0.0286855, 0.000279062, 0.000249575, 7.036e-06, 687, 2501, 18
0.000259316, 0.000153196, 0.000104129, 2.267e-06, 661, 2516, 11
0.000295482, 0.000176572, 0.000117792, 2.481e-06, 632, 2139, 10
0.000303751, 0.000187133, 0.000115568, 2.396e-06, 651, 1722, 6
0.000165941, 0.000103973, 6.1042e-05, 1.662e-06, 603, 749, 6
0.00382421, 0.000130609, 8.7323e-05, 1.332e-06, 582, 491, 2
0.000152002, 0.000100489, 5.0377e-05, 3.92e-07, 574, 548, 1
9.7358e-05, 6.2728e-05, 3.4059e-05, 1.025e-06, 586, 576, 3
9.1204e-05, 5.6556e-05, 3.3729e-05, 1.048e-06, 573, 663, 3
0.000204862, 0.0001334, 6.977e-05, 1.633e-06, 581, 638, 5
8.1327e-05, 5.1754e-05, 2.8839e-05, 1.233e-06, 577, 504, 4
0.000172359, 0.000104657, 6.4562e-05, 3.583e-06, 568, 648, 5
0.00014773, 9.8527e-05, 4.8257e-05, 9.13e-07, 541, 574, 2
0.000192338, 0.00010876, 8.2517e-05, 1.151e-06, 568, 649, 3
0.000202776, 0.000128181, 7.3123e-05, 3.098e-06, 570, 574, 11
0.000296839, 0.000189752, 0.000103936, 3.792e-06, 541, 579, 6
0.000194266, 0.000107979, 8.4931e-05, 2.775e-06, 547, 926, 6
0.000188442, 0.000108945, 7.8736e-05, 2.202e-06, 548, 837, 8
0.00010861, 7.0489e-05, 3.7438e-05, 1.164e-06, 534, 639, 4
0.00045628, 0.000223857, 0.000226779, 5.258e-06, 526, 662, 5
0.000114676, 7.2736e-05, 4.0655e-05, 1.709e-06, 510, 704, 7
0.000144249, 8.3479e-05, 5.7637e-05, 2.593e-06, 511, 672, 7
0.000182931, 0.000104255, 7.6689e-05, 2.282e-06, 518, 628, 7
0.000180456, 0.000119736, 5.903e-05, 2.21e-06, 512, 587, 6
0.000134604, 8.5197e-05, 4.7787e-05, 1.259e-06, 519, 658, 5
0.00020645, 0.000119965, 8.4349e-05, 1.698e-06, 542, 693, 5
0.000365112, 0.000237827, 0.000124308, 5.531e-06, 542, 700, 5
0.000139915, 9.2971e-05, 4.5813e-05, 5.7e-07, 534, 625, 1
0.000135171, 8.8179e-05, 4.5975e-05, 1.484e-06, 526, 623, 4
0.000189237, 0.000118866, 6.8697e-05, 9.56e-07, 519, 752, 2
0.000274413, 0.000206994, 6.5432e-05, 1.845e-06, 529, 634, 6
0.000206174, 8.2669e-05, 0.000122624, 4.164e-06, 516, 651, 8
0.00016725, 0.0001078, 5.7434e-05, 2.653e-06, 517, 729, 8
0.000393085, 0.000241797, 0.000148985, 9.285e-06, 520, 683, 8
0.000154791, 9.6874e-05, 5.6178e-05, 1.799e-06, 518, 710, 7
0.000329086, 0.000179004, 0.000147369, 4.412e-06, 523, 626, 6
8.688e-05, 5.6766e-05, 2.9161e-05, 1.279e-06, 524, 560, 5
0.000182395, 0.000107289, 7.4218e-05, 4.666e-06, 545, 689, 8
0.000288539, 0.000248815, 3.8285e-05, 1.792e-06, 583, 636, 10
0.000508436, 0.000298664, 0.000203823, 7.335e-06, 544, 641, 6
0.000165074, 0.00011219, 5.1933e-05, 2.011e-06, 557, 702, 8
0.0857113, 0.000142776, 9.4307e-05, 6.204e-06, 539, 756, 10
0.000335916, 0.000281773, 5.2201e-05, 2.041e-06, 515, 748, 6
0.000475171, 0.000232059, 0.000240275, 8.606e-06, 508, 651, 7
0.000156441, 0.000103713, 5.1896e-05, 1.826e-06, 516, 687, 8
0.000211878, 0.000122368, 8.7316e-05, 2.301e-06, 504, 741, 5
0.000142308, 8.9497e-05, 5.1569e-05, 2.693e-06, 470, 587, 8
0.000131841, 8.523e-05, 4.5638e-05, 1.228e-06, 451, 432, 3
0.000103617, 6.6399e-05, 3.6037e-05, 1.692e-06, 422, 591, 4
0.00019034, 0.000125022, 6.251e-05, 2.542e-06, 439, 641, 7
0.000142077, 9.4575e-05, 4.6616e-05, 1.816e-06, 456, 871, 7
0.000311136, 0.00018697, 0.000120358, 8.853e-06, 427, 638, 8
0.000107232, 6.6031e-05, 4.0357e-05, 1.365e-06, 432, 757, 6
0.000253972, 0.00013983, 0.000110643, 2.538e-06, 423, 714, 5
9.5498e-05, 5.7532e-05, 3.7037e-05, 2.36e-06, 417, 641, 6
0.000109231, 5.6606e-05, 5.1921e-05, 1.986e-06, 423, 679, 7
0.000169111, 0.000103307, 6.4537e-05, 1.909e-06, 413, 630, 8
0.000117516, 8.2728e-05, 3.3728e-05, 1.129e-06, 412, 542, 4
7.6095e-05, 4.8417e-05, 2.683e-05, 2.21e-06, 409, 531, 11
0.000396398, 0.000220487, 0.000171873, 5.457e-06, 411, 601, 4
0.000133846, 8.7118e-05, 4.5756e-05, 6.6e-07, 413, 619, 2
0.000259854, 0.000163263, 9.4606e-05, 5.744e-06, 387, 534, 6
0.00019235, 0.000103095, 8.6305e-05, 1.503e-06, 413, 677, 3
0.000408966, 0.000259753, 0.000144278, 2.63e-06, 402, 598, 4
0.000141358, 8.608e-05, 5.4235e-05, 1.553e-06, 408, 668, 5
0.000149978, 9.1949e-05, 5.6243e-05, 2.547e-06, 425, 606, 6
0.000106414, 7.2113e-05, 3.3252e-05, 1.037e-06, 408, 549, 3
0.000337812, 0.000185101, 0.000150982, 4.087e-06, 405, 627, 6
0.000103874, 5.9802e-05, 4.2979e-05, 1.956e-06, 395, 532, 7
0.000188562, 0.000136213, 5.039e-05, 4.84e-07, 408, 665, 1
0.000171941, 8.427e-05, 8.6563e-05, 2.676e-06, 391, 576, 8
0.000150433, 8.7585e-05, 6.1872e-05, 1.462e-06, 397, 559, 3
0.000110666, 7.7652e-05, 3.2133e-05, 9.14e-07, 390, 516, 3
0.000182195, 8.9734e-05, 9.0823e-05, 3.423e-06, 404, 442, 2
9.3907e-05, 5.212e-05, 4.0516e-05, 1.628e-06, 404, 522, 4
0.000290797, 0.000166356, 0.000119257, 6.776e-06, 408, 505, 3
0.000106702, 7.2916e-05, 3.3073e-05, 9.54e-07, 385, 528, 3
0.000117106, 7.6258e-05, 4.013e-05, 1.343e-06, 362, 549, 5
0.000164901, 0.000107602, 5.3419e-05, 1.239e-06, 386, 553, 2
0.000155078, 0.00011275, 4.0236e-05, 1.969e-06, 398, 573, 7
0.000117565, 8.0275e-05, 3.6087e-05, 1.721e-06, 419, 533, 7
0.000158131, 9.5067e-05, 5.9408e-05, 2.035e-06, 401, 492, 4
6.3858e-05, 4.5111e-05, 1.7745e-05, 4.43e-07, 399, 416, 1
0.000353361, 0.000201337, 0.000146964, 7.984e-06, 388, 492, 4
6.4495e-05, 4.2386e-05, 2.1048e-05, 5.78e-07, 388, 425, 1
0.000146177, 0.000106357, 3.792e-05, 1.002e-06, 400, 515, 1
9.8907e-05, 6.9121e-05, 2.8743e-05, 1.408e-06, 400, 397, 5
7.7708e-05, 5.1976e-05, 2.5043e-05, 8.82e-07, 394, 542, 3
5.9225e-05, 3.9362e-05, 1.8953e-05, 4.08e-07, 399, 482, 1
0.000120445, 6.9037e-05, 4.9816e-05, 1.413e-06, 390, 494, 3
9.553e-05, 6.7671e-05, 2.6801e-05, 1.164e-06, 400, 509, 4
0.00030791, 0.000154022, 0.000151297, 2.967e-06, 415, 592, 3
0.000111049, 7.5889e-05, 3.4239e-05, 7.79e-07, 399, 504, 2
0.000171212, 0.000110822, 5.8981e-05, 2.108e-06, 415, 501, 3
0.000154232, 9.6832e-05, 5.6434e-05, 1.797e-06, 416, 664, 4
0.000513899, 0.000273815, 0.000235008, 6.208e-06, 425, 544, 2
0.000216315, 9.6921e-05, 0.000117275, 1.628e-06, 399, 555, 1
0.000116036, 7.6151e-05, 3.8834e-05, 1.607e-06, 399, 478, 7
6.2221e-05, 4.0885e-05, 2.0379e-05, 1.035e-06, 380, 492, 4
0.000246476, 0.000163131, 7.6109e-05, 3.276e-06, 399, 475, 2
0.000118245, 7.7409e-05, 3.9979e-05, 1.624e-06, 392, 578, 6
0.000347176, 0.000182734, 0.000158954, 5.725e-06, 391, 498, 5
0.000151499, 9.2982e-05, 5.7493e-05, 1.803e-06, 403, 548, 5
0.000564046, 0.000258942, 0.000298601, 1.0807e-05, 399, 687, 4
0.000116616, 7.8173e-05, 3.7452e-05, 1.284e-06, 398, 566, 5
0.000269822, 0.000155352, 0.000112698, 3.281e-06, 401, 668, 4
0.000348185, 0.000193823, 0.000149951, 4.684e-06, 406, 672, 4
0.000139077, 9.2457e-05, 4.5583e-05, 1.3196e-05, 388, 606, 4
7.9469e-05, 5.3164e-05, 2.5569e-05, 8.39e-07, 383, 647, 3
0.000297526, 0.0001673, 0.000127982, 4.909e-06, 385, 733, 9
0.000159339, 8.9639e-05, 6.7973e-05, 2.213e-06, 376, 639, 5
0.000156638, 0.000100547, 5.481e-05, 2.001e-06, 373, 594, 5
9.218e-05, 5.862e-05, 3.2711e-05, 1.922e-06, 385, 700, 6
0.000366303, 0.000192871, 0.000170815, 2.763e-06, 388, 615, 2
0.000124645, 8.6084e-05, 3.7124e-05, 9.4e-07, 387, 591, 3
0.000251447, 0.000150291, 9.0756e-05, 4.074e-06, 401, 527, 7
0.000611, 0.000341665, 0.000257089, 1.0886e-05, 397, 638, 5
0.000124845, 9.3661e-05, 3.025e-05, 1.583e-06, 400, 694, 4
0.000201017, 0.000154092, 4.5289e-05, 7.66e-07, 397, 610, 2
0.000287604, 0.000172013, 0.000113033, 2.578e-06, 410, 677, 2
0.000146922, 9.4449e-05, 5.0878e-05, 2.65e-06, 400, 710, 9
0.000174932, 0.000118564, 5.4922e-05, 4.151e-06, 392, 631, 8
0.000129945, 8.6992e-05, 4.2032e-05, 7.21e-07, 388, 670, 2
0.000186441, 0.000110102, 7.4305e-05, 1.926e-06, 400, 598, 5
0.000128642, 8.4377e-05, 4.2948e-05, 2.421e-06, 390, 654, 5
0.000226326, 0.000153226, 7.15e-05, 1.387e-06, 398, 656, 4
0.000190688, 0.000147256, 4.1954e-05, 5.88e-07, 401, 618, 1
0.000128724, 8.9478e-05, 3.8148e-05, 8.62e-07, 389, 590, 2
0.000127213, 9.0379e-05, 3.545e-05, 9.33e-07, 414, 619, 3
9.4874e-05, 5.9396e-05, 3.4506e-05, 9.83e-07, 397, 655, 3
9.5577e-05, 6.8068e-05, 2.6626e-05, 6.64e-07, 401, 606, 4
0.000249156, 0.000126373, 0.000121246, 3.458e-06, 388, 708, 7
0.000129904, 8.8842e-05, 3.9926e-05, 7.1e-07, 396, 654, 3
0.00019046, 0.000135162, 5.2119e-05, 6.76e-07, 382, 654, 2
0.000153712, 0.000107829, 4.4904e-05, 9.11e-07, 391, 568, 2
0.000157658, 0.000119032, 3.5508e-05, 1.251e-06, 371, 544, 3
0.000230571, 7.5436e-05, 0.000154189, 4.76e-06, 401, 619, 5
0.000126157, 8.3976e-05, 4.1332e-05, 1.114e-06, 386, 632, 4
0.000156789, 0.000102266, 5.2534e-05, 1.595e-06, 416, 706, 3
0.000168928, 0.000119864, 4.7111e-05, 1.353e-06, 403, 602, 3
0.000250443, 0.0001274, 0.000121511, 3.909e-06, 412, 687, 3
0.000254008, 0.000116549, 0.000133968, 4.107e-06, 407, 717, 3
0.000330381, 0.000193584, 0.000134347, 2.89e-06, 423, 667, 4
0.000248552, 0.000126338, 0.000119703, 2.314e-06, 433, 700, 4
0.000140092, 9.4862e-05, 4.4309e-05, 1.214e-06, 411, 755, 4
0.000153469, 9.8454e-05, 5.3648e-05, 6.44e-07, 404, 700, 1
0.00013498, 8.8931e-05, 4.2666e-05, 1.35e-06, 408, 593, 4
0.000138148, 8.7936e-05, 4.8367e-05, 1.648e-06, 410, 699, 4
0.000138858, 9.5081e-05, 4.1957e-05, 1.318e-06, 396, 641, 5
0.000156165, 0.000112592, 4.176e-05, 9.26e-07, 415, 694, 3
9.5845e-05, 6.2524e-05, 3.2558e-05, 1.561e-06, 406, 803, 7
0.00014592, 9.2477e-05, 5.1601e-05, 2.663e-06, 405, 673, 6
0.000218106, 0.000107441, 0.000106607, 1.297e-06, 407, 611, 3
0.000150179, 9.8461e-05, 5.0822e-05, 1.166e-06, 420, 774, 4
0.000151038, 9.6663e-05, 5.3329e-05, 1.494e-06, 408, 736, 5
0.000138806, 9.6934e-05, 4.1059e-05, 8.66e-07, 406, 721, 3
0.000179683, 0.000119312, 5.9187e-05, 1.599e-06, 404, 699, 3
8.2851e-05, 5.7373e-05, 2.498e-05, 0, 409, 666, 0
0.000235839, 0.00014157, 9.2235e-05, 1.712e-06, 402, 778, 3
0.000129043, 9.165e-05, 3.6216e-05, 8e-07, 401, 657, 2
8.5626e-05, 5.4106e-05, 3.0691e-05, 7.58e-07, 398, 711, 3
8.6683e-05, 5.5841e-05, 3.0058e-05, 9.82e-07, 400, 684, 3
9.4379e-05, 6.2428e-05, 3.1158e-05, 1.25e-06, 402, 714, 5
9.526e-05, 6.1111e-05, 3.3249e-05, 1.913e-06, 411, 767, 8
0.000149555, 0.000100905, 4.6916e-05, 1.66e-06, 403, 864, 5
0.000208078, 0.000132014, 7.4967e-05, 1.527e-06, 406, 622, 3
0.000112314, 7.0343e-05, 4.0993e-05, 1.799e-06, 408, 738, 7
0.000163763, 0.000109651, 5.2947e-05, 2.06e-06, 418, 790, 5
0.000174556, 0.000127345, 4.5441e-05, 8.93e-07, 404, 658, 2
0.000146062, 0.000103554, 4.1101e-05, 5.61e-07, 408, 708, 1
0.000137198, 8.897e-05, 4.746e-05, 1.741e-06, 391, 652, 6
0.000133348, 8.6318e-05, 4.6308e-05, 1.327e-06, 395, 662, 5
0.000112937, 7.9903e-05, 3.2426e-05, 1.273e-06, 401, 593, 4
0.000215795, 0.000131969, 8.1496e-05, 2.138e-06, 398, 769, 3
0.000234017, 0.000125743, 0.000105907, 3.419e-06, 402, 575, 5
0.000160335, 0.000108819, 5.0368e-05, 4.77e-07, 431, 823, 1
7.6928e-05, 5.4228e-05, 2.1598e-05, 9.44e-07, 433, 580, 4
0.000303904, 0.000219683, 7.5409e-05, 1.051e-06, 408, 736, 3
0.000133262, 8.9958e-05, 4.2296e-05, 1.196e-06, 420, 672, 4
0.000222141, 0.000125444, 9.1868e-05, 2.42e-06, 404, 731, 4
0.000121466, 7.5794e-05, 4.3512e-05, 1.593e-06, 420, 741, 7
0.000240171, 0.000161971, 7.6361e-05, 9.12e-07, 391, 819, 2
0.000134002, 9.3199e-05, 3.9457e-05, 9.78e-07, 399, 718, 1
0.000130516, 8.7572e-05, 4.2151e-05, 9.23e-07, 391, 701, 3
8.3764e-05, 5.571e-05, 2.6297e-05, 8.35e-07, 402, 649, 3
9.5365e-05, 6.326e-05, 3.0304e-05, 1.127e-06, 385, 761, 4
0.00013379, 9.1072e-05, 4.1813e-05, 1.427e-06, 399, 711, 4
9.1535e-05, 6.0946e-05, 2.9424e-05, 1.256e-06, 399, 755, 4
0.000137976, 9.4973e-05, 4.1515e-05, 9.06e-07, 406, 744, 3
0.000249653, 0.000148694, 9.8089e-05, 1.11e-06, 404, 796, 2
0.000136249, 9.0315e-05, 4.488e-05, 1.244e-06, 416, 714, 3
0.00012215, 8.7518e-05, 3.3568e-05, 1.465e-06, 424, 598, 3
0.000148396, 0.000100299, 4.7195e-05, 8.36e-07, 423, 778, 3
0.000130937, 9.1414e-05, 3.8385e-05, 2.154e-06, 432, 701, 6
0.000142412, 9.4431e-05, 4.694e-05, 1.241e-06, 412, 777, 4
0.000140683, 9.4463e-05, 4.5156e-05, 2.485e-06, 422, 791, 7
0.000262215, 0.00015803, 0.000103267, 2.79e-06, 422, 735, 2
0.000151413, 9.8328e-05, 5.2421e-05, 1.451e-06, 415, 738, 5
0.00014332, 9.8173e-05, 4.3857e-05, 1.85e-06, 403, 722, 4
8.1493e-05, 5.2606e-05, 2.811e-05, 5.01e-07, 407, 725, 1
0.000146386, 9.9158e-05, 4.5989e-05, 1.553e-06, 400, 769, 5
0.000143472, 9.7075e-05, 4.5568e-05, 4.79e-07, 403, 836, 1
0.00015044, 9.636e-05, 5.2546e-05, 1.595e-06, 405, 837, 5
0.000127919, 8.8921e-05, 3.808e-05, 4.37e-07, 414, 678, 1
0.000202928, 0.000131287, 7.0308e-05, 2.066e-06, 412, 779, 4
0.000282303, 0.000162045, 0.00011553, 2.931e-06, 423, 747, 3
8.3365e-05, 5.3144e-05, 2.9424e-05, 1.323e-06, 406, 714, 6
0.00017447, 0.000101132, 7.1713e-05, 1.32e-06, 399, 723, 3
0.000153609, 0.000101769, 5.0656e-05, 1.275e-06, 395, 921, 5
8.7468e-05, 5.5222e-05, 3.111e-05, 1.103e-06, 394, 728, 4
9.2534e-05, 6.1786e-05, 2.9944e-05, 1.595e-06, 398, 777, 4
8.7942e-05, 5.7241e-05, 2.9581e-05, 1.116e-06, 399, 718, 2
0.000190728, 0.000114987, 7.234e-05, 7.75e-07, 400, 863, 1
0.000221963, 0.000120911, 9.965e-05, 3.162e-06, 393, 697, 6
0.000148111, 0.00010126, 4.5887e-05, 5.67e-07, 399, 825, 1
0.000160878, 0.000116275, 4.2802e-05, 1.236e-06, 409, 730, 4
0.000140331, 9.8056e-05, 4.1252e-05, 1.408e-06, 407, 762, 3
9.3669e-05, 6.1978e-05, 3.0918e-05, 1.592e-06, 412, 691, 7
0.000120625, 8.6053e-05, 3.3821e-05, 4.93e-07, 395, 651, 1
0.000151382, 0.000102908, 4.7392e-05, 9.45e-07, 419, 794, 3
9.9717e-05, 6.7054e-05, 3.1378e-05, 9.79e-07, 403, 703, 4
0.000182827, 0.000114692, 6.7013e-05, 3.135e-06, 409, 772, 8
0.000132473, 8.0822e-05, 5.0596e-05, 2.268e-06, 392, 678, 2
0.000124005, 8.6258e-05, 3.6824e-05, 9.49e-07, 415, 697, 3
0.000175293, 0.000126363, 4.7696e-05, 2.013e-06, 403, 590, 5
0.000132511, 9.508e-05, 3.5751e-05, 0, 422, 713, 0
0.000108978, 7.6385e-05, 3.136e-05, 7.71e-07, 403, 665, 2
0.00021738, 0.000139253, 7.5457e-05, 2.665e-06, 434, 815, 4
0.00012871, 8.988e-05, 3.7335e-05, 0, 407, 655, 0
0.000219602, 0.0001348, 8.2614e-05, 2.656e-06, 421, 808, 3
0.000137773, 9.5942e-05, 4.0724e-05, 1.099e-06, 417, 671, 4
0.000146625, 0.000101918, 4.2919e-05, 0, 403, 726, 0
8.3942e-05, 6.001e-05, 2.3124e-05, 4.12e-07, 402, 614, 1
8.9678e-05, 6.3882e-05, 2.4774e-05, 8.28e-07, 397, 693, 3
0.000140903, 9.4357e-05, 4.5442e-05, 5.22e-07, 405, 808, 1
0.00013942, 8.9738e-05, 4.8577e-05, 3.58e-07, 393, 766, 1
0.000204997, 0.000138211, 6.4037e-05, 5.98e-07, 405, 612, 1
0.000187442, 0.000103959, 8.2251e-05, 3.014e-06, 401, 850, 3
0.000297607, 0.000182587, 0.000110738, 2.108e-06, 411, 579, 1
0.000149879, 9.8361e-05, 4.9534e-05, 1.089e-06, 407, 638, 3
0.000135254, 9.5277e-05, 3.8078e-05, 0, 401, 724, 0
8.5143e-05, 5.8262e-05, 2.6185e-05, 7.41e-07, 421, 685, 2
8.7254e-05, 5.7552e-05, 2.8881e-05, 7.45e-07, 418, 780, 3
7.0002e-05, 4.8174e-05, 2.0861e-05, 9.02e-07, 417, 545, 4
0.000102566, 7.4748e-05, 2.6148e-05, 9.73e-07, 420, 533, 3
0.000134388, 7.2767e-05, 6.0174e-05, 2.183e-06, 406, 684, 2
0.000132802, 9.288e-05, 3.8834e-05, 5.21e-07, 400, 667, 1
0.000139279, 9.5205e-05, 4.281e-05, 4.47e-07, 415, 602, 1
9.2776e-05, 6.4842e-05, 2.7136e-05, 1.295e-06, 403, 706, 2
8.8229e-05, 6.0572e-05, 2.6532e-05, 4.36e-07, 404, 707, 1
0.00015778, 0.000109037, 4.7626e-05, 1.35e-06, 419, 731, 4
9.5458e-05, 6.2748e-05, 3.1803e-05, 1.239e-06, 398, 650, 4
0.000134928, 9.1021e-05, 4.3111e-05, 4.23e-07, 406, 752, 1
0.000202725, 0.000131416, 6.7469e-05, 2.672e-06, 393, 587, 3
0.000126306, 8.24e-05, 4.3127e-05, 6.06e-07, 393, 645, 2
0.000108346, 7.1289e-05, 3.6382e-05, 1.723e-06, 364, 693, 6
0.000127411, 8.2248e-05, 4.3986e-05, 1.07e-06, 316, 710, 2
0.000139317, 9.4567e-05, 4.4024e-05, 5.74e-07, 316, 688, 1
0.000126812, 8.6192e-05, 3.9535e-05, 1.404e-06, 305, 641, 2
0.000115876, 7.3046e-05, 4.1915e-05, 5.95e-07, 294, 587, 1
7.9226e-05, 4.9789e-05, 2.8724e-05, 6.14e-07, 310, 684, 2
0.000131011, 7.3969e-05, 5.6273e-05, 2.185e-06, 311, 629, 3
0.000287671, 0.000143854, 0.000140713, 4.789e-06, 301, 734, 4
0.000133668, 8.7025e-05, 4.5522e-05, 1.158e-06, 313, 702, 4
0.000107549, 6.9638e-05, 3.6884e-05, 1.017e-06, 296, 574, 3
9.8402e-05, 6.1589e-05, 3.5639e-05, 1.437e-06, 302, 542, 3
0.000120169, 7.3336e-05, 4.5894e-05, 1.075e-06, 294, 636, 2
0.000120481, 7.6499e-05, 4.3075e-05, 1.795e-06, 298, 713, 5
0.000115692, 7.2556e-05, 4.1644e-05, 9.52e-07, 297, 619, 3
0.000157346, 9.5341e-05, 5.9309e-05, 2.191e-06, 314, 742, 3
0.000136128, 9.7438e-05, 3.7999e-05, 1.29e-06, 305, 602, 4
0.000117969, 7.7264e-05, 3.9567e-05, 9.93e-07, 309, 747, 3
0.000128608, 8.9546e-05, 3.7764e-05, 4.94e-07, 307, 650, 1
0.000126203, 8.2266e-05, 4.0963e-05, 6.91e-07, 305, 760, 2
7.348e-05, 4.6107e-05, 2.6556e-05, 7.1e-07, 307, 555, 2
0.000118256, 8.7553e-05, 2.9301e-05, 9.67e-07, 320, 731, 3
9.9301e-05, 6.6371e-05, 3.16e-05, 7.47e-07, 315, 516, 2
0.000157256, 8.839e-05, 6.815e-05, 1.052e-06, 325, 769, 3
0.000126208, 8.584e-05, 3.9425e-05, 7.59e-07, 319, 688, 2
